Date,1
2020-06-29,1.27
2020-06-30,1.2725
2020-07-01,1.27257
2020-07-02,1.27257
2020-07-06,1.4525
2020-07-07,1.455
2020-07-08,1.5
2020-07-09,1.4975
2020-07-10,1.4675
2020-07-13,1.4375
2020-07-14,1.4
2020-07-15,1.405
2020-07-16,1.385
2020-07-17,1.375
2020-07-20,1.375
2020-07-21,1.3725
2020-07-22,1.395
2020-07-23,1.395
2020-07-24,1.395
2020-07-27,1.395
2020-07-28,1.395
2020-07-29,1.3875
2020-07-30,1.3825
2020-07-31,1.3825
2020-08-03,1.37555
2020-08-04,1.37555
2020-08-05,1.1625
2020-08-06,1.1925
2020-08-07,1.21
2020-08-10,1.225
2020-08-11,1.2375
2020-08-12,1.245
2020-08-13,1.265
2020-08-14,1.2675
2020-08-17,1.2825
2020-08-18,1.2875
2020-08-19,1.28
2020-08-20,1.2825
2020-08-21,1.2825
2020-08-24,1.2825
2020-08-25,1.2875
2020-08-26,1.285
